index;academic year;school year;admission rate;school
826;2023/2024;2;100.0;296
827;2023/2024;3;100.0;296
828;2023/2024;4;100.0;296
829;2023/2024;5;100.0;296
830;2024/2025;1;100.0;296
831;2024/2025;2;95.65217391304348;296
832;2024/2025;3;100.0;296
833;2024/2025;4;100.0;296
834;2024/2025;5;100.0;296
835;2022/2023;1;100.0;297
836;2022/2023;2;99.2248062015504;297
837;2022/2023;3;99.10714285714286;297
838;2023/2024;1;99.04761904761905;297
839;2023/2024;2;99.20634920634922;297
840;2023/2024;3;99.23076923076923;297
841;2024/2025;1;98.57142857142858;297
842;2024/2025;2;100.0;297
843;2024/2025;3;98.46153846153847;297
844;2022/2023;1;100.0;518
845;2022/2023;2;100.0;518
846;2022/2023;3;100.0;518
847;2022/2023;4;100.0;518
848;2022/2023;5;100.0;518
849;2023/2024;1;100.0;518
850;2023/2024;2;100.0;518
851;2023/2024;3;100.0;518
852;2023/2024;4;100.0;518
853;2023/2024;5;100.0;518
854;2024/2025;1;100.0;518
855;2024/2025;2;100.0;518
856;2024/2025;3;100.0;518
857;2024/2025;4;100.0;518
858;2024/2025;5;100.0;518
859;2022/2023;1;100.0;519
860;2022/2023;2;100.0;519
861;2022/2023;3;100.0;519
862;2023/2024;1;100.0;519
863;2023/2024;2;100.0;519
864;2023/2024;3;100.0;519
865;2024/2025;1;100.0;519
866;2024/2025;2;100.0;519
867;2024/2025;3;100.0;519
868;2022/2023;1;88.23529411764706;154
869;2022/2023;2;95.23809523809523;154
870;2022/2023;3;100.0;154
871;2022/2023;4;100.0;154
872;2022/2023;5;100.0;154
873;2023/2024;1;87.5;154
874;2023/2024;2;100.0;154
875;2023/2024;3;100.0;154
876;2023/2024;4;100.0;154
877;2023/2024;5;100.0;154
878;2024/2025;1;94.73684210526315;154
879;2024/2025;2;100.0;154
880;2024/2025;3;100.0;154
881;2024/2025;4;100.0;154
882;2024/2025;5;100.0;154
883;2022/2023;1;100.0;156
884;2022/2023;2;100.0;156
885;2022/2023;3;98.4375;156
886;2023/2024;1;100.0;156
887;2023/2024;2;100.0;156
888;2023/2024;3;100.0;156
889;2024/2025;1;98.24561403508771;156
890;2024/2025;2;100.0;156
891;2024/2025;3;100.0;156
892;2022/2023;1;100.0;275
893;2022/2023;2;100.0;275
894;2022/2023;3;100.0;275
895;2022/2023;4;100.0;275
896;2022/2023;5;100.0;275
897;2023/2024;1;100.0;275
898;2023/2024;2;100.0;275
899;2023/2024;3;100.0;275
900;2023/2024;4;100.0;275
901;2023/2024;5;100.0;275
902;2024/2025;1;100.0;275
903;2024/2025;2;100.0;275
904;2024/2025;3;100.0;275
905;2024/2025;4;100.0;275
906;2024/2025;5;100.0;275
907;2022/2023;1;100.0;155
908;2022/2023;2;100.0;155
909;2022/2023;3;100.0;155
910;2022/2023;4;100.0;155
911;2022/2023;5;100.0;155
912;2023/2024;1;100.0;155
913;2023/2024;2;100.0;155
914;2023/2024;3;100.0;155
915;2023/2024;4;100.0;155
916;2023/2024;5;100.0;155
917;2024/2025;1;100.0;155
918;2024/2025;2;100.0;155
919;2024/2025;3;100.0;155
920;2024/2025;4;100.0;155
921;2024/2025;5;100.0;155
922;2022/2023;1;100.0;276
923;2022/2023;2;100.0;276
924;2022/2023;3;100.0;276
925;2022/2023;4;100.0;276
926;2022/2023;5;100.0;276
927;2023/2024;1;100.0;276
928;2023/2024;2;100.0;276
929;2023/2024;3;100.0;276
930;2023/2024;4;100.0;276
931;2023/2024;5;100.0;276
932;2024/2025;1;100.0;276
933;2024/2025;2;100.0;276
934;2024/2025;3;100.0;276
935;2024/2025;4;100.0;276
936;2024/2025;5;100.0;276
937;2022/2023;1;100.0;280
938;2022/2023;2;100.0;280
939;2022/2023;3;100.0;280
940;2022/2023;4;100.0;280
941;2022/2023;5;100.0;280
942;2023/2024;1;100.0;280
943;2023/2024;2;100.0;280
944;2023/2024;3;100.0;280
945;2023/2024;4;100.0;280
946;2023/2024;5;100.0;280
947;2024/2025;1;100.0;280
948;2024/2025;2;100.0;280
949;2024/2025;3;100.0;280
950;2024/2025;4;100.0;280
951;2024/2025;5;100.0;280
952;2022/2023;1;100.0;277
953;2022/2023;2;100.0;277
954;2022/2023;3;100.0;277
955;2022/2023;4;100.0;277
956;2022/2023;5;100.0;277
957;2023/2024;1;100.0;277
958;2023/2024;2;100.0;277
959;2023/2024;3;100.0;277
960;2023/2024;4;100.0;277
961;2023/2024;5;100.0;277
962;2024/2025;1;100.0;277
963;2024/2025;2;100.0;277
964;2024/2025;3;100.0;277
965;2024/2025;4;100.0;277
966;2024/2025;5;100.0;277
967;2022/2023;1;100.0;279
968;2022/2023;2;100.0;279
969;2022/2023;3;100.0;279
970;2022/2023;4;100.0;279
971;2022/2023;5;100.0;279
972;2023/2024;1;100.0;279
973;2023/2024;2;100.0;279
974;2023/2024;3;100.0;279
975;2023/2024;4;100.0;279
976;2023/2024;5;100.0;279
977;2024/2025;1;100.0;279
978;2024/2025;2;100.0;279
979;2024/2025;3;100.0;279
980;2024/2025;4;100.0;279
981;2024/2025;5;100.0;279
982;2022/2023;1;100.0;278
983;2022/2023;2;100.0;278
984;2022/2023;3;100.0;278
985;2022/2023;4;100.0;278
986;2022/2023;5;100.0;278
987;2023/2024;1;100.0;278
988;2023/2024;2;100.0;278
989;2023/2024;3;100.0;278
990;2023/2024;4;100.0;278
991;2023/2024;5;100.0;278
992;2024/2025;1;100.0;278
993;2024/2025;2;100.0;278
994;2024/2025;3;100.0;278
995;2024/2025;4;100.0;278
996;2024/2025;5;100.0;278
997;2022/2023;1;100.0;281
998;2022/2023;2;100.0;281
999;2022/2023;3;100.0;281
1000;2022/2023;4;100.0;281
1001;2022/2023;5;100.0;281
1002;2023/2024;1;100.0;281
1003;2023/2024;2;100.0;281
1004;2023/2024;3;100.0;281
1005;2023/2024;4;100.0;281
1006;2023/2024;5;100.0;281
1007;2024/2025;1;100.0;281
1008;2024/2025;2;100.0;281
1009;2024/2025;3;100.0;281
1010;2024/2025;4;100.0;281
1011;2024/2025;5;100.0;281
1012;2022/2023;1;98.11320754716981;283
1013;2022/2023;2;97.22222222222221;283
1014;2022/2023;3;100.0;283
1015;2023/2024;1;94.73684210526315;283
1016;2023/2024;2;98.11320754716981;283
1017;2023/2024;3;100.0;283
1018;2024/2025;1;97.22222222222221;283
1019;2024/2025;2;91.8918918918919;283
1020;2024/2025;3;94.33962264150944;283
1021;2022/2023;1;93.90243902439023;284
1022;2022/2023;2;96.25;284
1023;2022/2023;3;98.86363636363636;284
1024;2023/2024;1;96.15384615384616;284
1025;2023/2024;2;95.0;284
1026;2023/2024;3;100.0;284
1027;2024/2025;1;97.10144927536231;284
1028;2024/2025;2;97.46835443037975;284
1029;2024/2025;3;100.0;284
1030;2022/2023;1;100.0;282
1031;2022/2023;2;100.0;282
1032;2022/2023;3;100.0;282
1033;2022/2023;4;100.0;282
1034;2022/2023;5;100.0;282
1035;2023/2024;1;100.0;282
1036;2023/2024;2;92.85714285714286;282
1037;2023/2024;3;100.0;282
1038;2023/2024;4;100.0;282
1039;2023/2024;5;100.0;282
1040;2024/2025;1;100.0;282
1041;2024/2025;2;100.0;282
1042;2024/2025;3;100.0;282
1043;2024/2025;4;100.0;282
1044;2024/2025;5;100.0;282
1045;2022/2023;1;100.0;165
1046;2022/2023;2;100.0;165
1047;2022/2023;3;100.0;165
1048;2022/2023;4;100.0;165
1049;2022/2023;5;100.0;165
1050;2023/2024;1;100.0;165
1051;2023/2024;2;100.0;165
1052;2023/2024;3;100.0;165
1053;2023/2024;4;100.0;165
1054;2023/2024;5;100.0;165
1055;2024/2025;1;100.0;165
1056;2024/2025;2;100.0;165
1057;2024/2025;3;100.0;165
1058;2024/2025;4;100.0;165
1059;2024/2025;5;100.0;165
1060;2022/2023;1;98.38709677419355;164
1061;2022/2023;2;97.1830985915493;164
1062;2022/2023;3;100.0;164
1063;2022/2023;4;100.0;164
1064;2022/2023;5;98.38709677419355;164
1065;2023/2024;1;100.0;164
1066;2023/2024;2;100.0;164
1067;2023/2024;3;100.0;164
1068;2023/2024;4;100.0;164
1069;2023/2024;5;100.0;164
1070;2024/2025;1;98.18181818181819;164
1071;2024/2025;2;100.0;164
1072;2024/2025;3;100.0;164
1073;2024/2025;4;100.0;164
1074;2024/2025;5;100.0;164
1075;2022/2023;1;96.62921348314607;166
1076;2022/2023;2;95.65217391304348;166
1077;2022/2023;3;100.0;166
1078;2023/2024;1;100.0;166
1079;2023/2024;2;97.75280898876404;166
1080;2023/2024;3;100.0;166
1081;2024/2025;1;98.79518072289156;166
1082;2024/2025;2;96.0;166
1083;2024/2025;3;97.61904761904762;166
1084;2022/2023;1;82.79569892473118;532
1085;2022/2023;2;84.21052631578947;532
1086;2022/2023;3;86.36363636363636;532
1087;2022/2023;4;90.9090909090909;532
1088;2022/2023;5;93.44262295081968;532
1089;2023/2024;1;76.63551401869158;532
1090;2023/2024;2;86.36363636363636;532
1091;2023/2024;3;91.04477611940298;532
1092;2023/2024;4;89.83050847457628;532
1093;2023/2024;5;95.71428571428572;532
1094;2024/2025;1;75.96153846153845;532
1095;2024/2025;2;83.33333333333334;532
1096;2024/2025;3;92.40506329113924;532
1097;2024/2025;4;93.93939393939394;532
1098;2024/2025;5;96.22641509433963;532
1099;2022/2023;1;0.0;531
1100;2022/2023;2;0.0;531
1101;2022/2023;3;78.57142857142857;531
1102;2023/2024;1;0.0;531
1103;2023/2024;2;0.0;531
1104;2023/2024;3;61.53846153846154;531
1105;2024/2025;1;0.0;531
1106;2024/2025;2;0.0;531
1107;2024/2025;3;75.0;531
1108;2022/2023;1;0.0;533
1109;2022/2023;2;71.42857142857143;533
1110;2022/2023;3;35.0;533
1111;2022/2023;4;40.0;533
1112;2022/2023;5;57.14285714285714;533
1113;2023/2024;1;0.0;533
1114;2023/2024;2;16.666666666666664;533
1115;2023/2024;3;37.5;533
1116;2023/2024;4;75.0;533
1117;2023/2024;5;83.33333333333334;533
1118;2024/2025;1;0.0;533
1119;2024/2025;2;50.0;533
1120;2024/2025;3;23.076923076923077;533
1121;2024/2025;4;44.44444444444444;533
1122;2024/2025;5;82.35294117647058;533
1123;2022/2023;1;77.38095238095238;534
1124;2022/2023;2;91.8918918918919;534
1125;2022/2023;3;91.17647058823529;534
1126;2022/2023;4;100.0;534
1127;2022/2023;5;95.55555555555556;534
1128;2023/2024;1;72.72727272727273;534
1129;2023/2024;2;89.83050847457628;534
1130;2023/2024;3;75.80645161290323;534
1131;2023/2024;4;96.66666666666667;534
1132;2023/2024;5;88.88888888888889;534
1133;2024/2025;1;76.36363636363637;534
1134;2024/2025;2;95.65217391304348;534
1135;2024/2025;3;77.77777777777779;534
1136;2024/2025;4;95.83333333333334;534
1137;2024/2025;5;100.0;534
1138;2022/2023;1;100.0;173
1139;2022/2023;2;100.0;173
1140;2022/2023;3;100.0;173
1141;2022/2023;4;100.0;173
1142;2022/2023;5;100.0;173
1143;2023/2024;1;88.88888888888889;173
1144;2023/2024;2;100.0;173
1145;2023/2024;3;100.0;173
1146;2023/2024;4;100.0;173
1147;2023/2024;5;92.3076923076923;173
1148;2024/2025;1;92.3076923076923;173
1149;2024/2025;2;100.0;173
1150;2024/2025;3;100.0;173
1151;2024/2025;4;100.0;173
1152;2024/2025;5;94.73684210526315;173
1153;2022/2023;1;100.0;174
1154;2022/2023;2;100.0;174
1155;2022/2023;3;100.0;174
1156;2022/2023;4;100.0;174
1157;2022/2023;5;100.0;174
1158;2023/2024;1;100.0;174
1159;2023/2024;2;100.0;174
1160;2023/2024;3;100.0;174
1161;2023/2024;4;100.0;174
1162;2023/2024;5;100.0;174
1163;2024/2025;1;100.0;174
1164;2024/2025;2;100.0;174
1165;2024/2025;3;100.0;174
1166;2024/2025;4;100.0;174
1167;2024/2025;5;100.0;174
1168;2022/2023;1;100.0;176
1169;2022/2023;2;100.0;176
1170;2022/2023;3;100.0;176
1171;2022/2023;4;100.0;176
1172;2022/2023;5;100.0;176
1173;2023/2024;1;100.0;176
1174;2023/2024;2;100.0;176
1175;2023/2024;3;100.0;176
1176;2023/2024;4;100.0;176
1177;2023/2024;5;100.0;176
1178;2024/2025;1;100.0;176
1179;2024/2025;2;100.0;176
1180;2024/2025;3;100.0;176
1181;2024/2025;4;100.0;176
1182;2024/2025;5;100.0;176
1183;2022/2023;1;100.0;175
1184;2022/2023;2;100.0;175
1185;2022/2023;3;100.0;175
1186;2022/2023;4;100.0;175
1187;2022/2023;5;100.0;175
1188;2023/2024;1;100.0;175
1189;2023/2024;2;100.0;175
1190;2023/2024;3;100.0;175
1191;2023/2024;4;100.0;175
1192;2023/2024;5;100.0;175
1193;2024/2025;1;100.0;175
1194;2024/2025;2;100.0;175
1195;2024/2025;3;100.0;175
1196;2024/2025;4;100.0;175
1197;2024/2025;5;100.0;175
1198;2022/2023;1;100.0;177
1199;2022/2023;2;100.0;177
1200;2022/2023;3;100.0;177
1201;2022/2023;4;100.0;177
1202;2022/2023;5;100.0;177
1203;2023/2024;1;100.0;177
1204;2023/2024;2;100.0;177
1205;2023/2024;3;100.0;177
1206;2023/2024;4;100.0;177
1207;2023/2024;5;100.0;177
1208;2024/2025;1;100.0;177
1209;2024/2025;2;100.0;177
1210;2024/2025;3;100.0;177
1211;2024/2025;4;100.0;177
1212;2024/2025;5;100.0;177
1213;2022/2023;1;100.0;178
1214;2022/2023;2;100.0;178
1215;2022/2023;3;100.0;178
1216;2023/2024;1;100.0;178
1217;2023/2024;2;100.0;178
1218;2023/2024;3;100.0;178
1219;2024/2025;1;100.0;178
1220;2024/2025;2;100.0;178
1221;2024/2025;3;100.0;178
1222;2022/2023;1;100.0;233
1223;2022/2023;2;100.0;233
1224;2022/2023;3;100.0;233
1225;2022/2023;4;100.0;233
1226;2022/2023;5;100.0;233
1227;2023/2024;1;100.0;233
1228;2023/2024;2;100.0;233
1229;2023/2024;3;100.0;233
1230;2023/2024;4;100.0;233
1231;2023/2024;5;100.0;233
1232;2024/2025;1;100.0;233
1233;2024/2025;2;100.0;233
1234;2024/2025;3;100.0;233
1235;2024/2025;4;100.0;233
1236;2024/2025;5;100.0;233
1237;2022/2023;1;100.0;234
1238;2022/2023;2;100.0;234
1239;2022/2023;3;100.0;234
1240;2022/2023;4;100.0;234
1241;2022/2023;5;100.0;234
1242;2023/2024;1;100.0;234
1243;2023/2024;2;100.0;234
1244;2023/2024;3;100.0;234
1245;2023/2024;4;100.0;234
1246;2023/2024;5;100.0;234
1247;2024/2025;1;100.0;234
1248;2024/2025;2;100.0;234
1249;2024/2025;3;100.0;234
1250;2024/2025;4;100.0;234
1251;2024/2025;5;100.0;234
1252;2022/2023;1;100.0;235
1253;2022/2023;2;92.3076923076923;235
1254;2022/2023;3;100.0;235
1255;2022/2023;4;100.0;235
1256;2022/2023;5;100.0;235
1257;2023/2024;1;100.0;235
1258;2023/2024;2;100.0;235
1259;2023/2024;3;100.0;235
1260;2023/2024;4;100.0;235
1261;2023/2024;5;100.0;235
1262;2024/2025;1;100.0;235
1263;2024/2025;2;91.66666666666666;235
1264;2024/2025;3;100.0;235
1265;2024/2025;4;100.0;235
1266;2024/2025;5;100.0;235
1267;2022/2023;1;100.0;238
1268;2022/2023;2;100.0;238
1269;2022/2023;3;100.0;238
1270;2022/2023;4;100.0;238
1271;2022/2023;5;100.0;238
1272;2023/2024;1;100.0;238
1273;2023/2024;2;100.0;238
1274;2023/2024;3;100.0;238
1275;2023/2024;4;100.0;238
1276;2023/2024;5;100.0;238
1277;2024/2025;1;100.0;238
1278;2024/2025;2;100.0;238
1279;2024/2025;3;100.0;238
1280;2024/2025;4;100.0;238
1281;2024/2025;5;100.0;238
1282;2022/2023;1;100.0;236
1283;2022/2023;2;100.0;236
1284;2022/2023;3;100.0;236
1285;2022/2023;4;100.0;236
1286;2022/2023;5;90.9090909090909;236
1287;2023/2024;1;100.0;236
1288;2023/2024;2;100.0;236
1289;2023/2024;3;100.0;236
1290;2023/2024;4;100.0;236
1291;2023/2024;5;100.0;236
1292;2024/2025;1;100.0;236
1293;2024/2025;2;100.0;236
1294;2024/2025;3;100.0;236
1295;2024/2025;4;100.0;236
1296;2024/2025;5;100.0;236
1297;2022/2023;1;100.0;239
1298;2022/2023;2;100.0;239
1299;2022/2023;3;100.0;239
1300;2022/2023;4;100.0;239
1301;2022/2023;5;100.0;239
1302;2023/2024;1;100.0;239
1303;2023/2024;2;100.0;239
1304;2023/2024;3;100.0;239
1305;2023/2024;4;100.0;239
1306;2023/2024;5;100.0;239
1307;2024/2025;1;100.0;239
1308;2024/2025;2;100.0;239
1309;2024/2025;3;100.0;239
1310;2024/2025;4;100.0;239
1311;2024/2025;5;100.0;239
1312;2022/2023;1;100.0;240
1313;2022/2023;2;96.72131147540983;240
1314;2022/2023;3;98.0392156862745;240
1315;2023/2024;1;96.07843137254902;240
1316;2023/2024;2;100.0;240
1317;2023/2024;3;100.0;240
1318;2024/2025;1;100.0;240
1319;2024/2025;2;100.0;240
1320;2024/2025;3;100.0;240
1321;2022/2023;1;100.0;237
1322;2022/2023;2;100.0;237
1323;2022/2023;3;100.0;237
1324;2022/2023;4;100.0;237
1325;2022/2023;5;100.0;237
1326;2023/2024;1;100.0;237
1327;2023/2024;2;100.0;237
1328;2023/2024;3;100.0;237
1329;2023/2024;4;100.0;237
1330;2023/2024;5;100.0;237
1331;2024/2025;1;90.0;237
1332;2024/2025;2;100.0;237
1333;2024/2025;3;100.0;237
1334;2024/2025;4;100.0;237
1335;2024/2025;5;100.0;237
1336;2022/2023;1;100.0;241
1337;2022/2023;2;100.0;241
1338;2022/2023;3;100.0;241
1339;2023/2024;1;97.67441860465115;241
1340;2023/2024;2;100.0;241
1341;2023/2024;3;100.0;241
1342;2024/2025;1;100.0;241
1343;2024/2025;2;100.0;241
1344;2024/2025;3;100.0;241
1345;2022/2023;1;100.0;274
1346;2022/2023;2;100.0;274
1347;2022/2023;3;100.0;274
1348;2023/2024;1;100.0;274
1349;2023/2024;2;100.0;274
1350;2023/2024;3;100.0;274
1351;2024/2025;1;100.0;274
1352;2024/2025;2;95.23809523809523;274
1353;2024/2025;3;100.0;274
1354;2022/2023;1;100.0;272
1355;2022/2023;2;100.0;272
1356;2022/2023;3;100.0;272
1357;2022/2023;4;100.0;272
1358;2022/2023;5;100.0;272
1359;2023/2024;1;100.0;272
1360;2023/2024;2;100.0;272
1361;2023/2024;3;100.0;272
1362;2023/2024;4;100.0;272
1363;2023/2024;5;100.0;272
1364;2024/2025;1;100.0;272
1365;2024/2025;2;100.0;272
1366;2024/2025;3;100.0;272
1367;2024/2025;4;100.0;272
1368;2024/2025;5;100.0;272
1369;2022/2023;1;100.0;273
1370;2022/2023;2;100.0;273
1371;2022/2023;3;100.0;273
1372;2023/2024;1;100.0;273
1373;2023/2024;2;100.0;273
1374;2023/2024;3;100.0;273
1375;2024/2025;1;100.0;273
1376;2024/2025;2;100.0;273
1377;2024/2025;3;100.0;273
1378;2022/2023;1;100.0;271
1379;2022/2023;2;100.0;271
1380;2022/2023;3;100.0;271
1381;2022/2023;4;100.0;271
1382;2022/2023;5;100.0;271
1383;2023/2024;1;85.71428571428571;271
1384;2023/2024;2;100.0;271
1385;2023/2024;3;100.0;271
1386;2023/2024;4;100.0;271
1387;2023/2024;5;100.0;271
1388;2024/2025;1;100.0;271
1389;2024/2025;2;100.0;271
1390;2024/2025;3;100.0;271
1391;2024/2025;4;100.0;271
1392;2024/2025;5;100.0;271
1393;2022/2023;1;78.04878048780488;10
1394;2022/2023;2;83.6734693877551;10
1395;2022/2023;3;80.28169014084507;10
1396;2022/2023;4;96.96969696969697;10
1397;2023/2024;1;83.72093023255815;10
1398;2023/2024;2;76.74418604651163;10
1399;2023/2024;3;75.0;10
1400;2023/2024;4;88.57142857142857;10
1401;2024/2025;1;83.92857142857143;10
1402;2024/2025;2;75.51020408163265;10
1403;2024/2025;3;84.44444444444444;10
1404;2024/2025;4;88.88888888888889;10
1405;2022/2023;1;100.0;398
1406;2022/2023;2;100.0;398
1407;2022/2023;3;100.0;398
1408;2022/2023;4;100.0;398
1409;2022/2023;5;100.0;398
1410;2023/2024;1;94.31818181818183;398
1411;2023/2024;2;100.0;398
1412;2023/2024;3;98.64864864864865;398
1413;2023/2024;4;100.0;398
1414;2023/2024;5;100.0;398
1415;2024/2025;1;100.0;398
1416;2024/2025;2;100.0;398
1417;2024/2025;3;100.0;398
1418;2024/2025;4;100.0;398
1419;2024/2025;5;100.0;398
1420;2022/2023;1;0.0;9
1421;2022/2023;2;0.0;9
1422;2022/2023;3;0.0;9
1423;2022/2023;4;0.0;9
1424;2022/2023;5;0.0;9
1425;2023/2024;1;0.0;9
1426;2023/2024;2;0.0;9
1427;2023/2024;3;0.0;9
1428;2023/2024;4;0.0;9
1429;2023/2024;5;0.0;9
1430;2024/2025;1;0.0;9
1431;2024/2025;2;0.0;9
1432;2024/2025;3;0.0;9
1433;2024/2025;4;0.0;9
1434;2024/2025;5;88.88888888888889;9
1435;2022/2023;1;100.0;400
1436;2022/2023;2;100.0;400
1437;2022/2023;3;100.0;400
1438;2022/2023;4;100.0;400
1439;2022/2023;5;100.0;400
1440;2023/2024;1;100.0;400
1441;2023/2024;2;100.0;400
1442;2023/2024;3;100.0;400
1443;2023/2024;4;100.0;400
1444;2023/2024;5;100.0;400
1445;2024/2025;1;100.0;400
1446;2024/2025;2;100.0;400
1447;2024/2025;3;100.0;400
1448;2024/2025;4;100.0;400
1449;2024/2025;5;100.0;400
1450;2022/2023;1;100.0;397
1451;2022/2023;2;100.0;397
1452;2022/2023;3;100.0;397
1453;2022/2023;4;100.0;397
1454;2022/2023;5;100.0;397
1455;2023/2024;1;100.0;397
1456;2023/2024;2;100.0;397
1457;2023/2024;3;100.0;397
1458;2023/2024;4;100.0;397
1459;2023/2024;5;100.0;397
1460;2024/2025;1;100.0;397
1461;2024/2025;2;100.0;397
1462;2024/2025;3;100.0;397
1463;2024/2025;4;100.0;397
1464;2024/2025;5;100.0;397
1465;2022/2023;1;100.0;402
1466;2022/2023;2;100.0;402
1467;2022/2023;3;100.0;402
1468;2022/2023;4;100.0;402
1469;2022/2023;5;100.0;402
1470;2023/2024;1;100.0;402
1471;2023/2024;2;100.0;402
1472;2023/2024;3;100.0;402
1473;2023/2024;4;100.0;402
1474;2023/2024;5;100.0;402
1475;2024/2025;1;100.0;402
1476;2024/2025;2;100.0;402
1477;2024/2025;3;100.0;402
1478;2024/2025;4;100.0;402
1479;2024/2025;5;100.0;402
1480;2022/2023;1;94.11764705882352;401
1481;2022/2023;2;100.0;401
1482;2022/2023;3;100.0;401
1483;2022/2023;4;100.0;401
1484;2022/2023;5;100.0;401
1485;2023/2024;1;94.44444444444444;401
1486;2023/2024;2;100.0;401
1487;2023/2024;3;100.0;401
1488;2023/2024;4;100.0;401
1489;2023/2024;5;100.0;401
1490;2024/2025;1;100.0;401
1491;2024/2025;2;100.0;401
1492;2024/2025;3;100.0;401
1493;2024/2025;4;100.0;401
1494;2024/2025;5;100.0;401
1495;2022/2023;1;99.2248062015504;403
1496;2022/2023;2;98.01324503311258;403
1497;2022/2023;3;100.0;403
1498;2023/2024;1;98.4375;403
1499;2023/2024;2;100.0;403
1500;2023/2024;3;98.63013698630137;403
1501;2024/2025;1;99.28571428571429;403
1502;2024/2025;2;96.89922480620154;403
1503;2024/2025;3;100.0;403
1504;2022/2023;1;100.0;432
1505;2022/2023;2;100.0;432
1506;2022/2023;3;100.0;432
1507;2022/2023;4;100.0;432
1508;2022/2023;5;100.0;432
1509;2023/2024;1;100.0;432
1510;2023/2024;2;100.0;432
1511;2023/2024;3;100.0;432
1512;2023/2024;4;100.0;432
1513;2023/2024;5;100.0;432
1514;2024/2025;1;100.0;432
1515;2024/2025;2;100.0;432
1516;2024/2025;3;100.0;432
1517;2024/2025;4;100.0;432
1518;2024/2025;5;100.0;432
1519;2022/2023;1;100.0;430
1520;2022/2023;2;100.0;430
1521;2022/2023;3;100.0;430
1522;2022/2023;4;100.0;430
1523;2022/2023;5;100.0;430
1524;2023/2024;1;100.0;430
1525;2023/2024;2;100.0;430
1526;2023/2024;3;100.0;430
1527;2023/2024;4;100.0;430
1528;2023/2024;5;100.0;430
1529;2024/2025;1;100.0;430
1530;2024/2025;2;100.0;430
1531;2024/2025;3;100.0;430
1532;2024/2025;4;100.0;430
1533;2024/2025;5;100.0;430
1534;2022/2023;1;100.0;1
1535;2022/2023;2;95.65217391304348;1
1536;2022/2023;3;96.0;1
1537;2022/2023;4;100.0;1
1538;2022/2023;5;100.0;1
1539;2023/2024;1;100.0;1
1540;2023/2024;2;100.0;1
1541;2023/2024;3;92.0;1
1542;2023/2024;4;100.0;1
1543;2023/2024;5;100.0;1
1544;2024/2025;1;100.0;1
1545;2024/2025;2;100.0;1
1546;2024/2025;3;100.0;1
1547;2024/2025;4;100.0;1
1548;2024/2025;5;100.0;1
1549;2022/2023;1;93.75;431
1550;2022/2023;2;100.0;431
1551;2022/2023;3;100.0;431
1552;2022/2023;4;100.0;431
1553;2022/2023;5;100.0;431
1554;2023/2024;1;100.0;431
1555;2023/2024;2;100.0;431
1556;2023/2024;3;100.0;431
1557;2023/2024;4;100.0;431
1558;2023/2024;5;100.0;431
1559;2024/2025;1;100.0;431
1560;2024/2025;2;100.0;431
1561;2024/2025;3;100.0;431
1562;2024/2025;4;100.0;431
1563;2024/2025;5;90.9090909090909;431
1564;2022/2023;1;100.0;433
1565;2022/2023;2;100.0;433
1566;2022/2023;3;95.65217391304348;433
1567;2023/2024;1;100.0;433
1568;2023/2024;2;100.0;433
1569;2023/2024;3;100.0;433
1570;2024/2025;1;100.0;433
1571;2024/2025;2;100.0;433
1572;2024/2025;3;100.0;433
1573;2022/2023;1;81.48148148148148;480
1574;2022/2023;2;78.125;480
1575;2022/2023;3;92.6829268292683;480
1576;2022/2023;4;90.9090909090909;480
1577;2022/2023;5;97.2972972972973;480
1578;2023/2024;1;83.87096774193549;480
1579;2023/2024;2;86.04651162790698;480
1580;2023/2024;3;91.66666666666666;480
1581;2023/2024;4;86.8421052631579;480
1582;2023/2024;5;97.36842105263158;480
1583;2024/2025;1;84.90566037735849;480
1584;2024/2025;2;94.64285714285714;480
1585;2024/2025;3;85.36585365853658;480
1586;2024/2025;4;100.0;480
1587;2024/2025;5;97.05882352941177;480
1588;2022/2023;1;0.0;479
1589;2022/2023;2;0.0;479
1590;2022/2023;3;100.0;479
1591;2023/2024;1;0.0;479
