vivoscuola school link;academic year;school year;number of students;number of classes
https://www.vivoscuola.it/content/view/full/30080;2023/2024;0;32;0
https://www.vivoscuola.it/content/view/full/29610;2025/2026;1;12;1
https://www.vivoscuola.it/content/view/full/29610;2025/2026;2;9;1
https://www.vivoscuola.it/content/view/full/29610;2025/2026;3;7;1
https://www.vivoscuola.it/content/view/full/29610;2025/2026;4;11;1
https://www.vivoscuola.it/content/view/full/29610;2025/2026;5;5;1
https://www.vivoscuola.it/content/view/full/29610;2024/2025;1;10;2
https://www.vivoscuola.it/content/view/full/29610;2024/2025;2;7;1
https://www.vivoscuola.it/content/view/full/29610;2024/2025;3;12;1
https://www.vivoscuola.it/content/view/full/29610;2024/2025;4;5;1
https://www.vivoscuola.it/content/view/full/29610;2024/2025;5;4;1
https://www.vivoscuola.it/content/view/full/29610;2023/2024;1;7;1
https://www.vivoscuola.it/content/view/full/29610;2023/2024;2;11;1
https://www.vivoscuola.it/content/view/full/29610;2023/2024;3;6;1
https://www.vivoscuola.it/content/view/full/29610;2023/2024;4;4;1
https://www.vivoscuola.it/content/view/full/29610;2023/2024;5;9;1
https://www.vivoscuola.it/content/view/full/30116;2025/2026;0;41;0
https://www.vivoscuola.it/content/view/full/30116;2024/2025;0;42;0
https://www.vivoscuola.it/content/view/full/30116;2023/2024;0;43;0
https://www.vivoscuola.it/content/view/full/30096;2025/2026;0;63;0
https://www.vivoscuola.it/content/view/full/30096;2024/2025;0;52;0
https://www.vivoscuola.it/content/view/full/30096;2023/2024;0;54;0
https://www.vivoscuola.it/content/view/full/61886;2025/2026;0;50;0
https://www.vivoscuola.it/content/view/full/61886;2024/2025;0;43;0
https://www.vivoscuola.it/content/view/full/61886;2023/2024;0;44;0
https://www.vivoscuola.it/content/view/full/29932;2025/2026;0;29;0
https://www.vivoscuola.it/content/view/full/29932;2024/2025;0;33;0
https://www.vivoscuola.it/content/view/full/29932;2023/2024;0;40;0
https://www.vivoscuola.it/content/view/full/29228;2025/2026;0;27;0
https://www.vivoscuola.it/content/view/full/29228;2024/2025;0;27;0
https://www.vivoscuola.it/content/view/full/29228;2023/2024;0;35;0
https://www.vivoscuola.it/content/view/full/29853;2025/2026;1;144;7
https://www.vivoscuola.it/content/view/full/29853;2025/2026;2;187;10
https://www.vivoscuola.it/content/view/full/29853;2025/2026;3;174;9
https://www.vivoscuola.it/content/view/full/29853;2025/2026;4;154;9
https://www.vivoscuola.it/content/view/full/29853;2025/2026;5;160;10
https://www.vivoscuola.it/content/view/full/29853;2024/2025;1;212;10
https://www.vivoscuola.it/content/view/full/29853;2024/2025;2;176;9
https://www.vivoscuola.it/content/view/full/29853;2024/2025;3;189;9
https://www.vivoscuola.it/content/view/full/29853;2024/2025;4;173;10
https://www.vivoscuola.it/content/view/full/29853;2024/2025;5;151;9
https://www.vivoscuola.it/content/view/full/29853;2023/2024;1;197;9
https://www.vivoscuola.it/content/view/full/29853;2023/2024;2;202;11
https://www.vivoscuola.it/content/view/full/29853;2023/2024;3;197;10
https://www.vivoscuola.it/content/view/full/29853;2023/2024;4;166;9
https://www.vivoscuola.it/content/view/full/29853;2023/2024;5;187;11
https://www.vivoscuola.it/content/view/full/30208;2025/2026;0;29;0
https://www.vivoscuola.it/content/view/full/30208;2024/2025;0;25;0
https://www.vivoscuola.it/content/view/full/30208;2023/2024;0;30;0
https://www.vivoscuola.it/content/view/full/29854;2025/2026;3;48;6
https://www.vivoscuola.it/content/view/full/29854;2025/2026;4;9;3
https://www.vivoscuola.it/content/view/full/29854;2025/2026;3;25;3
https://www.vivoscuola.it/content/view/full/29854;2025/2026;4;14;3
https://www.vivoscuola.it/content/view/full/29854;2025/2026;5;18;3
https://www.vivoscuola.it/content/view/full/29854;2024/2025;3;54;6
https://www.vivoscuola.it/content/view/full/29854;2024/2025;4;15;3
https://www.vivoscuola.it/content/view/full/29854;2024/2025;3;27;3
https://www.vivoscuola.it/content/view/full/29854;2024/2025;4;15;5
https://www.vivoscuola.it/content/view/full/29854;2024/2025;5;11;4
https://www.vivoscuola.it/content/view/full/29854;2023/2024;3;30;6
https://www.vivoscuola.it/content/view/full/29854;2023/2024;4;9;3
https://www.vivoscuola.it/content/view/full/29854;2023/2024;3;18;3
https://www.vivoscuola.it/content/view/full/29854;2023/2024;4;14;3
https://www.vivoscuola.it/content/view/full/29854;2023/2024;5;16;3
https://www.vivoscuola.it/content/view/full/30112;2025/2026;0;52;0
https://www.vivoscuola.it/content/view/full/30112;2024/2025;0;52;0
https://www.vivoscuola.it/content/view/full/30112;2023/2024;0;42;0
https://www.vivoscuola.it/content/view/full/30168;2025/2026;0;56;0
https://www.vivoscuola.it/content/view/full/30168;2024/2025;0;68;0
https://www.vivoscuola.it/content/view/full/30168;2023/2024;0;67;0
https://www.vivoscuola.it/content/view/full/30102;2025/2026;0;93;0
https://www.vivoscuola.it/content/view/full/30102;2024/2025;0;104;0
https://www.vivoscuola.it/content/view/full/30102;2023/2024;0;123;0
https://www.vivoscuola.it/content/view/full/29895;2025/2026;1;54;3
https://www.vivoscuola.it/content/view/full/29895;2025/2026;2;53;3
https://www.vivoscuola.it/content/view/full/29895;2025/2026;3;65;3
https://www.vivoscuola.it/content/view/full/29895;2025/2026;4;69;3
https://www.vivoscuola.it/content/view/full/29895;2025/2026;5;48;3
https://www.vivoscuola.it/content/view/full/29895;2024/2025;1;54;3
https://www.vivoscuola.it/content/view/full/29895;2024/2025;2;66;3
https://www.vivoscuola.it/content/view/full/29895;2024/2025;3;70;3
https://www.vivoscuola.it/content/view/full/29895;2024/2025;4;47;3
https://www.vivoscuola.it/content/view/full/29895;2024/2025;5;58;3
https://www.vivoscuola.it/content/view/full/29895;2023/2024;1;56;3
https://www.vivoscuola.it/content/view/full/29895;2023/2024;2;65;3
https://www.vivoscuola.it/content/view/full/29895;2023/2024;3;52;3
https://www.vivoscuola.it/content/view/full/29895;2023/2024;4;62;3
https://www.vivoscuola.it/content/view/full/29895;2023/2024;5;52;3
https://www.vivoscuola.it/content/view/full/29290;2025/2026;0;13;0
https://www.vivoscuola.it/content/view/full/29290;2024/2025;0;12;0
https://www.vivoscuola.it/content/view/full/29290;2023/2024;0;11;0
https://www.vivoscuola.it/content/view/full/30024;2025/2026;0;29;0
https://www.vivoscuola.it/content/view/full/30024;2024/2025;0;36;0
https://www.vivoscuola.it/content/view/full/30024;2023/2024;0;39;0
https://www.vivoscuola.it/content/view/full/180180;2025/2026;0;23;0
https://www.vivoscuola.it/content/view/full/180180;2024/2025;0;27;0
https://www.vivoscuola.it/content/view/full/29894;2025/2026;1;91;4
https://www.vivoscuola.it/content/view/full/29894;2025/2026;2;89;4
https://www.vivoscuola.it/content/view/full/29894;2025/2026;3;70;4
https://www.vivoscuola.it/content/view/full/29894;2025/2026;4;76;4
https://www.vivoscuola.it/content/view/full/29894;2025/2026;5;77;4
https://www.vivoscuola.it/content/view/full/29894;2024/2025;1;95;4
https://www.vivoscuola.it/content/view/full/29894;2024/2025;2;75;4
https://www.vivoscuola.it/content/view/full/29894;2024/2025;3;79;4
https://www.vivoscuola.it/content/view/full/29894;2024/2025;4;79;4
https://www.vivoscuola.it/content/view/full/29894;2024/2025;5;69;4
https://www.vivoscuola.it/content/view/full/29894;2023/2024;1;81;4
https://www.vivoscuola.it/content/view/full/29894;2023/2024;2;80;4
https://www.vivoscuola.it/content/view/full/29894;2023/2024;3;78;4
https://www.vivoscuola.it/content/view/full/29894;2023/2024;4;74;4
https://www.vivoscuola.it/content/view/full/29894;2023/2024;5;84;4
https://www.vivoscuola.it/content/view/full/29289;2025/2026;0;58;0
https://www.vivoscuola.it/content/view/full/29289;2024/2025;0;75;0
https://www.vivoscuola.it/content/view/full/29289;2023/2024;0;66;0
https://www.vivoscuola.it/content/view/full/29291;2025/2026;0;13;0
https://www.vivoscuola.it/content/view/full/29291;2024/2025;0;9;0
https://www.vivoscuola.it/content/view/full/29291;2023/2024;0;10;0
https://www.vivoscuola.it/content/view/full/29292;2025/2026;0;54;0
https://www.vivoscuola.it/content/view/full/29292;2024/2025;0;67;0
https://www.vivoscuola.it/content/view/full/29292;2023/2024;0;72;0
https://www.vivoscuola.it/content/view/full/29294;2025/2026;0;12;0
https://www.vivoscuola.it/content/view/full/29294;2024/2025;0;13;0
https://www.vivoscuola.it/content/view/full/29294;2023/2024;0;15;0
https://www.vivoscuola.it/content/view/full/29297;2025/2026;0;39;0
https://www.vivoscuola.it/content/view/full/29297;2024/2025;0;38;0
https://www.vivoscuola.it/content/view/full/29297;2023/2024;0;34;0
https://www.vivoscuola.it/content/view/full/29295;2025/2026;0;47;0
https://www.vivoscuola.it/content/view/full/29295;2024/2025;0;45;0
https://www.vivoscuola.it/content/view/full/29295;2023/2024;0;48;0
https://www.vivoscuola.it/content/view/full/29982;2025/2026;0;36;0
https://www.vivoscuola.it/content/view/full/29982;2024/2025;0;40;0
https://www.vivoscuola.it/content/view/full/29982;2023/2024;0;32;0
https://www.vivoscuola.it/content/view/full/29296;2025/2026;0;23;0
https://www.vivoscuola.it/content/view/full/29296;2024/2025;0;27;0
https://www.vivoscuola.it/content/view/full/29296;2023/2024;0;26;0
https://www.vivoscuola.it/content/view/full/29298;2025/2026;0;23;0
https://www.vivoscuola.it/content/view/full/29298;2024/2025;0;23;0
https://www.vivoscuola.it/content/view/full/29298;2023/2024;0;24;0
https://www.vivoscuola.it/content/view/full/29299;2025/2026;0;27;0
https://www.vivoscuola.it/content/view/full/29299;2024/2025;0;27;0
https://www.vivoscuola.it/content/view/full/29299;2023/2024;0;25;0
https://www.vivoscuola.it/content/view/full/29300;2025/2026;0;44;0
https://www.vivoscuola.it/content/view/full/29300;2024/2025;0;46;0
https://www.vivoscuola.it/content/view/full/29300;2023/2024;0;37;0
https://www.vivoscuola.it/content/view/full/29418;2025/2026;1;40;2
https://www.vivoscuola.it/content/view/full/29418;2025/2026;2;58;2
https://www.vivoscuola.it/content/view/full/29418;2025/2026;3;42;2
https://www.vivoscuola.it/content/view/full/29418;2025/2026;4;34;2
https://www.vivoscuola.it/content/view/full/29418;2024/2025;1;56;2
https://www.vivoscuola.it/content/view/full/29418;2024/2025;2;43;2
https://www.vivoscuola.it/content/view/full/29418;2024/2025;3;37;2
https://www.vivoscuola.it/content/view/full/29418;2024/2025;4;33;2
https://www.vivoscuola.it/content/view/full/29418;2023/2024;1;42;2
https://www.vivoscuola.it/content/view/full/29418;2023/2024;2;41;3
https://www.vivoscuola.it/content/view/full/29418;2023/2024;3;34;2
https://www.vivoscuola.it/content/view/full/29418;2023/2024;4;24;1
https://www.vivoscuola.it/content/view/full/170211;2025/2026;5;67;4
https://www.vivoscuola.it/content/view/full/170211;2024/2025;5;73;3
https://www.vivoscuola.it/content/view/full/29419;2025/2026;1;97;5
https://www.vivoscuola.it/content/view/full/29419;2025/2026;2;130;5
https://www.vivoscuola.it/content/view/full/29419;2025/2026;3;126;7
https://www.vivoscuola.it/content/view/full/29419;2025/2026;4;107;7
https://www.vivoscuola.it/content/view/full/29419;2024/2025;1;110;5
https://www.vivoscuola.it/content/view/full/29419;2024/2025;2;128;6
https://www.vivoscuola.it/content/view/full/29419;2024/2025;3;122;7
https://www.vivoscuola.it/content/view/full/29419;2024/2025;4;105;5
https://www.vivoscuola.it/content/view/full/29419;2023/2024;1;108;4
https://www.vivoscuola.it/content/view/full/29419;2023/2024;2;134;7
https://www.vivoscuola.it/content/view/full/29419;2023/2024;3;136;7
https://www.vivoscuola.it/content/view/full/29419;2023/2024;4;100;4
https://www.vivoscuola.it/content/view/full/29419;2023/2024;5;39;2
https://www.vivoscuola.it/content/view/full/29420;2025/2026;4;17;1
https://www.vivoscuola.it/content/view/full/29420;2025/2026;2;15;2
https://www.vivoscuola.it/content/view/full/29420;2025/2026;3;4;2
https://www.vivoscuola.it/content/view/full/29420;2025/2026;2;15;2
https://www.vivoscuola.it/content/view/full/29420;2025/2026;3;4;2
https://www.vivoscuola.it/content/view/full/29420;2025/2026;4;17;1
https://www.vivoscuola.it/content/view/full/29420;2024/2025;2;17;2
https://www.vivoscuola.it/content/view/full/29420;2024/2025;3;11;2
https://www.vivoscuola.it/content/view/full/29420;2024/2025;2;17;2
https://www.vivoscuola.it/content/view/full/29420;2024/2025;3;11;2
https://www.vivoscuola.it/content/view/full/29420;2023/2024;2;28;2
https://www.vivoscuola.it/content/view/full/29420;2023/2024;3;26;3
https://www.vivoscuola.it/content/view/full/29420;2023/2024;2;28;2
https://www.vivoscuola.it/content/view/full/29420;2023/2024;3;17;2
https://www.vivoscuola.it/content/view/full/29645;2025/2026;1;49;3
https://www.vivoscuola.it/content/view/full/29645;2025/2026;2;50;3
https://www.vivoscuola.it/content/view/full/29645;2025/2026;3;53;3
https://www.vivoscuola.it/content/view/full/29645;2025/2026;4;56;3
https://www.vivoscuola.it/content/view/full/29645;2025/2026;5;67;3
https://www.vivoscuola.it/content/view/full/29645;2024/2025;1;50;3
https://www.vivoscuola.it/content/view/full/29645;2024/2025;2;48;3
https://www.vivoscuola.it/content/view/full/29645;2024/2025;3;55;3
https://www.vivoscuola.it/content/view/full/29645;2024/2025;4;69;3
https://www.vivoscuola.it/content/view/full/29645;2024/2025;5;69;3
https://www.vivoscuola.it/content/view/full/29645;2023/2024;1;47;3
https://www.vivoscuola.it/content/view/full/29645;2023/2024;2;51;3
https://www.vivoscuola.it/content/view/full/29645;2023/2024;3;65;3
https://www.vivoscuola.it/content/view/full/29645;2023/2024;4;70;3
https://www.vivoscuola.it/content/view/full/29645;2023/2024;5;64;3
https://www.vivoscuola.it/content/view/full/29934;2025/2026;0;139;0
https://www.vivoscuola.it/content/view/full/29934;2024/2025;0;133;0
https://www.vivoscuola.it/content/view/full/29934;2023/2024;0;139;0
https://www.vivoscuola.it/content/view/full/29644;2025/2026;1;10;1
https://www.vivoscuola.it/content/view/full/29644;2025/2026;2;16;1
https://www.vivoscuola.it/content/view/full/29644;2025/2026;3;21;1
https://www.vivoscuola.it/content/view/full/29644;2025/2026;4;15;1
https://www.vivoscuola.it/content/view/full/29644;2025/2026;5;22;1
https://www.vivoscuola.it/content/view/full/29644;2024/2025;1;16;1
https://www.vivoscuola.it/content/view/full/29644;2024/2025;2;21;1
https://www.vivoscuola.it/content/view/full/29644;2024/2025;3;16;1
https://www.vivoscuola.it/content/view/full/29644;2024/2025;4;20;1
https://www.vivoscuola.it/content/view/full/29644;2024/2025;5;20;1
https://www.vivoscuola.it/content/view/full/29644;2023/2024;1;21;1
https://www.vivoscuola.it/content/view/full/29644;2023/2024;2;16;1
https://www.vivoscuola.it/content/view/full/29644;2023/2024;3;20;1
https://www.vivoscuola.it/content/view/full/29644;2023/2024;4;20;1
https://www.vivoscuola.it/content/view/full/29644;2023/2024;5;20;1
https://www.vivoscuola.it/content/view/full/29646;2025/2026;1;106;5
https://www.vivoscuola.it/content/view/full/29646;2025/2026;2;109;5
https://www.vivoscuola.it/content/view/full/29646;2025/2026;3;113;5
https://www.vivoscuola.it/content/view/full/29646;2024/2025;1;109;5
https://www.vivoscuola.it/content/view/full/29646;2024/2025;2;117;5
https://www.vivoscuola.it/content/view/full/29646;2024/2025;3;115;5
https://www.vivoscuola.it/content/view/full/29646;2023/2024;1;112;5
https://www.vivoscuola.it/content/view/full/29646;2023/2024;2;118;5
https://www.vivoscuola.it/content/view/full/29646;2023/2024;3;112;5
https://www.vivoscuola.it/content/view/full/29303;2025/2026;0;81;0
https://www.vivoscuola.it/content/view/full/29303;2024/2025;0;94;0
https://www.vivoscuola.it/content/view/full/29303;2023/2024;0;97;0
https://www.vivoscuola.it/content/view/full/29304;2025/2026;0;48;0
https://www.vivoscuola.it/content/view/full/29304;2024/2025;0;63;0
https://www.vivoscuola.it/content/view/full/29304;2023/2024;0;75;0
https://www.vivoscuola.it/content/view/full/29305;2025/2026;0;53;0
https://www.vivoscuola.it/content/view/full/29305;2024/2025;0;76;0
https://www.vivoscuola.it/content/view/full/29305;2023/2024;0;67;0
https://www.vivoscuola.it/content/view/full/29306;2025/2026;0;38;0
https://www.vivoscuola.it/content/view/full/29306;2024/2025;0;44;0
https://www.vivoscuola.it/content/view/full/29306;2023/2024;0;48;0
https://www.vivoscuola.it/content/view/full/29307;2025/2026;0;55;0
https://www.vivoscuola.it/content/view/full/29307;2024/2025;0;60;0
https://www.vivoscuola.it/content/view/full/29307;2023/2024;0;60;0
https://www.vivoscuola.it/content/view/full/29308;2025/2026;0;26;0
https://www.vivoscuola.it/content/view/full/29308;2024/2025;0;23;0
https://www.vivoscuola.it/content/view/full/29308;2023/2024;0;17;0
https://www.vivoscuola.it/content/view/full/29309;2025/2026;0;72;0
https://www.vivoscuola.it/content/view/full/29309;2024/2025;0;74;0
https://www.vivoscuola.it/content/view/full/29309;2023/2024;0;81;0
https://www.vivoscuola.it/content/view/full/29310;2025/2026;0;71;0
https://www.vivoscuola.it/content/view/full/29310;2024/2025;0;75;0
https://www.vivoscuola.it/content/view/full/29310;2023/2024;0;76;0
https://www.vivoscuola.it/content/view/full/30146;2025/2026;0;27;0
https://www.vivoscuola.it/content/view/full/30146;2024/2025;0;31;0
https://www.vivoscuola.it/content/view/full/30146;2023/2024;0;26;0
https://www.vivoscuola.it/content/view/full/29585;2025/2026;1;51;3
https://www.vivoscuola.it/content/view/full/29585;2025/2026;2;58;3
https://www.vivoscuola.it/content/view/full/29585;2025/2026;3;53;3
https://www.vivoscuola.it/content/view/full/29585;2025/2026;4;63;3
https://www.vivoscuola.it/content/view/full/29585;2025/2026;5;52;3
https://www.vivoscuola.it/content/view/full/29585;2024/2025;1;58;3
https://www.vivoscuola.it/content/view/full/29585;2024/2025;2;54;3
