vivoscuola school link;academic year;school year;admission rate
https://www.vivoscuola.it/content/view/full/29479;2024/2025;4;100.0
https://www.vivoscuola.it/content/view/full/29479;2024/2025;5;100.0
https://www.vivoscuola.it/content/view/full/29481;2022/2023;1;100.0
https://www.vivoscuola.it/content/view/full/29481;2022/2023;2;100.0
https://www.vivoscuola.it/content/view/full/29481;2022/2023;3;100.0
https://www.vivoscuola.it/content/view/full/29481;2023/2024;1;100.0
https://www.vivoscuola.it/content/view/full/29481;2023/2024;2;100.0
https://www.vivoscuola.it/content/view/full/29481;2023/2024;3;100.0
https://www.vivoscuola.it/content/view/full/29481;2024/2025;1;100.0
https://www.vivoscuola.it/content/view/full/29481;2024/2025;2;95.0
https://www.vivoscuola.it/content/view/full/29481;2024/2025;3;94.73684210526315
https://www.vivoscuola.it/content/view/full/29478;2022/2023;1;100.0
https://www.vivoscuola.it/content/view/full/29478;2022/2023;2;100.0
https://www.vivoscuola.it/content/view/full/29478;2022/2023;3;100.0
https://www.vivoscuola.it/content/view/full/29478;2022/2023;4;100.0
https://www.vivoscuola.it/content/view/full/29478;2022/2023;5;100.0
https://www.vivoscuola.it/content/view/full/29478;2023/2024;1;100.0
https://www.vivoscuola.it/content/view/full/29478;2023/2024;2;100.0
https://www.vivoscuola.it/content/view/full/29478;2023/2024;3;100.0
https://www.vivoscuola.it/content/view/full/29478;2023/2024;4;100.0
https://www.vivoscuola.it/content/view/full/29478;2023/2024;5;100.0
https://www.vivoscuola.it/content/view/full/29478;2024/2025;1;100.0
https://www.vivoscuola.it/content/view/full/29478;2024/2025;2;100.0
https://www.vivoscuola.it/content/view/full/29478;2024/2025;3;100.0
https://www.vivoscuola.it/content/view/full/29478;2024/2025;4;100.0
https://www.vivoscuola.it/content/view/full/29478;2024/2025;5;100.0
https://www.vivoscuola.it/content/view/full/29480;2022/2023;1;100.0
https://www.vivoscuola.it/content/view/full/29480;2022/2023;2;100.0
https://www.vivoscuola.it/content/view/full/29480;2022/2023;3;100.0
https://www.vivoscuola.it/content/view/full/29480;2023/2024;1;98.14814814814815
https://www.vivoscuola.it/content/view/full/29480;2023/2024;2;100.0
https://www.vivoscuola.it/content/view/full/29480;2023/2024;3;98.57142857142858
https://www.vivoscuola.it/content/view/full/29480;2024/2025;1;98.33333333333333
https://www.vivoscuola.it/content/view/full/29480;2024/2025;2;100.0
https://www.vivoscuola.it/content/view/full/29480;2024/2025;3;98.63013698630137
https://www.vivoscuola.it/content/view/full/29273;2022/2023;1;96.96969696969697
https://www.vivoscuola.it/content/view/full/29273;2022/2023;2;92.06349206349206
https://www.vivoscuola.it/content/view/full/29273;2022/2023;3;84.12698412698413
https://www.vivoscuola.it/content/view/full/29273;2022/2023;4;92.98245614035088
https://www.vivoscuola.it/content/view/full/29273;2023/2024;1;98.21428571428571
https://www.vivoscuola.it/content/view/full/29273;2023/2024;2;97.01492537313433
https://www.vivoscuola.it/content/view/full/29273;2023/2024;3;84.61538461538461
https://www.vivoscuola.it/content/view/full/29273;2023/2024;4;84.31372549019608
https://www.vivoscuola.it/content/view/full/29273;2024/2025;1;96.82539682539682
https://www.vivoscuola.it/content/view/full/29273;2024/2025;2;96.66666666666667
https://www.vivoscuola.it/content/view/full/29273;2024/2025;3;74.64788732394366
https://www.vivoscuola.it/content/view/full/29273;2024/2025;4;92.5925925925926
https://www.vivoscuola.it/content/view/full/170201;2022/2023;1;0.0
https://www.vivoscuola.it/content/view/full/170201;2022/2023;2;0.0
https://www.vivoscuola.it/content/view/full/170201;2022/2023;3;0.0
https://www.vivoscuola.it/content/view/full/170201;2022/2023;4;0.0
https://www.vivoscuola.it/content/view/full/170201;2022/2023;5;0.0
https://www.vivoscuola.it/content/view/full/170201;2023/2024;1;0.0
https://www.vivoscuola.it/content/view/full/170201;2023/2024;2;0.0
https://www.vivoscuola.it/content/view/full/170201;2023/2024;3;0.0
https://www.vivoscuola.it/content/view/full/170201;2023/2024;4;0.0
https://www.vivoscuola.it/content/view/full/170201;2023/2024;5;0.0
https://www.vivoscuola.it/content/view/full/170201;2024/2025;1;0.0
https://www.vivoscuola.it/content/view/full/170201;2024/2025;2;0.0
https://www.vivoscuola.it/content/view/full/170201;2024/2025;3;0.0
https://www.vivoscuola.it/content/view/full/170201;2024/2025;4;0.0
https://www.vivoscuola.it/content/view/full/170201;2024/2025;5;88.23529411764706
https://www.vivoscuola.it/content/view/full/170198;2022/2023;1;0.0
https://www.vivoscuola.it/content/view/full/170198;2022/2023;2;0.0
https://www.vivoscuola.it/content/view/full/170198;2022/2023;3;0.0
https://www.vivoscuola.it/content/view/full/170198;2022/2023;4;0.0
https://www.vivoscuola.it/content/view/full/170198;2022/2023;5;0.0
https://www.vivoscuola.it/content/view/full/170198;2023/2024;1;0.0
https://www.vivoscuola.it/content/view/full/170198;2023/2024;2;0.0
https://www.vivoscuola.it/content/view/full/170198;2023/2024;3;0.0
https://www.vivoscuola.it/content/view/full/170198;2023/2024;4;0.0
https://www.vivoscuola.it/content/view/full/170198;2023/2024;5;0.0
https://www.vivoscuola.it/content/view/full/170198;2024/2025;1;0.0
https://www.vivoscuola.it/content/view/full/170198;2024/2025;2;0.0
https://www.vivoscuola.it/content/view/full/170198;2024/2025;3;0.0
https://www.vivoscuola.it/content/view/full/170198;2024/2025;4;0.0
https://www.vivoscuola.it/content/view/full/170198;2024/2025;5;71.875
https://www.vivoscuola.it/content/view/full/29264;2022/2023;1;78.35051546391753
https://www.vivoscuola.it/content/view/full/29264;2022/2023;2;71.60493827160494
https://www.vivoscuola.it/content/view/full/29264;2022/2023;3;77.02702702702703
https://www.vivoscuola.it/content/view/full/29264;2022/2023;4;87.27272727272727
https://www.vivoscuola.it/content/view/full/29264;2023/2024;1;69.76744186046511
https://www.vivoscuola.it/content/view/full/29264;2023/2024;2;80.41237113402062
https://www.vivoscuola.it/content/view/full/29264;2023/2024;3;74.28571428571429
https://www.vivoscuola.it/content/view/full/29264;2023/2024;4;80.48780487804879
https://www.vivoscuola.it/content/view/full/29264;2024/2025;1;74.0
https://www.vivoscuola.it/content/view/full/29264;2024/2025;2;87.67123287671232
https://www.vivoscuola.it/content/view/full/29264;2024/2025;3;87.5
https://www.vivoscuola.it/content/view/full/29264;2024/2025;4;92.5
https://www.vivoscuola.it/content/view/full/29261;2022/2023;1;74.13793103448276
https://www.vivoscuola.it/content/view/full/29261;2022/2023;2;91.48936170212765
https://www.vivoscuola.it/content/view/full/29261;2022/2023;3;95.91836734693877
https://www.vivoscuola.it/content/view/full/29261;2022/2023;4;100.0
https://www.vivoscuola.it/content/view/full/29261;2023/2024;1;62.857142857142854
https://www.vivoscuola.it/content/view/full/29261;2023/2024;2;97.67441860465115
https://www.vivoscuola.it/content/view/full/29261;2023/2024;3;100.0
https://www.vivoscuola.it/content/view/full/29261;2023/2024;4;97.05882352941177
https://www.vivoscuola.it/content/view/full/29261;2024/2025;1;85.41666666666666
https://www.vivoscuola.it/content/view/full/29261;2024/2025;2;96.0
https://www.vivoscuola.it/content/view/full/29261;2024/2025;3;92.3076923076923
https://www.vivoscuola.it/content/view/full/29261;2024/2025;4;100.0
https://www.vivoscuola.it/content/view/full/170196;2022/2023;1;0.0
https://www.vivoscuola.it/content/view/full/170196;2022/2023;2;0.0
https://www.vivoscuola.it/content/view/full/170196;2022/2023;3;0.0
https://www.vivoscuola.it/content/view/full/170196;2022/2023;4;0.0
https://www.vivoscuola.it/content/view/full/170196;2022/2023;5;0.0
https://www.vivoscuola.it/content/view/full/170196;2023/2024;1;0.0
https://www.vivoscuola.it/content/view/full/170196;2023/2024;2;0.0
https://www.vivoscuola.it/content/view/full/170196;2023/2024;3;0.0
https://www.vivoscuola.it/content/view/full/170196;2023/2024;4;0.0
https://www.vivoscuola.it/content/view/full/170196;2023/2024;5;0.0
https://www.vivoscuola.it/content/view/full/170196;2024/2025;1;0.0
https://www.vivoscuola.it/content/view/full/170196;2024/2025;2;0.0
https://www.vivoscuola.it/content/view/full/170196;2024/2025;3;0.0
https://www.vivoscuola.it/content/view/full/170196;2024/2025;4;0.0
https://www.vivoscuola.it/content/view/full/170196;2024/2025;5;86.66666666666667
https://www.vivoscuola.it/content/view/full/170197;2022/2023;1;0.0
https://www.vivoscuola.it/content/view/full/170197;2022/2023;2;0.0
https://www.vivoscuola.it/content/view/full/170197;2022/2023;3;0.0
https://www.vivoscuola.it/content/view/full/170197;2022/2023;4;0.0
https://www.vivoscuola.it/content/view/full/170197;2022/2023;5;0.0
https://www.vivoscuola.it/content/view/full/170197;2023/2024;1;0.0
https://www.vivoscuola.it/content/view/full/170197;2023/2024;2;0.0
https://www.vivoscuola.it/content/view/full/170197;2023/2024;3;0.0
https://www.vivoscuola.it/content/view/full/170197;2023/2024;4;0.0
https://www.vivoscuola.it/content/view/full/170197;2023/2024;5;0.0
https://www.vivoscuola.it/content/view/full/170197;2024/2025;1;0.0
https://www.vivoscuola.it/content/view/full/170197;2024/2025;2;0.0
https://www.vivoscuola.it/content/view/full/170197;2024/2025;3;0.0
https://www.vivoscuola.it/content/view/full/170197;2024/2025;4;0.0
https://www.vivoscuola.it/content/view/full/170197;2024/2025;5;94.73684210526315
https://www.vivoscuola.it/content/view/full/29262;2022/2023;1;71.42857142857143
https://www.vivoscuola.it/content/view/full/29262;2022/2023;2;96.0
https://www.vivoscuola.it/content/view/full/29262;2022/2023;3;82.05128205128204
https://www.vivoscuola.it/content/view/full/29262;2022/2023;4;87.5
https://www.vivoscuola.it/content/view/full/29262;2023/2024;1;67.56756756756756
https://www.vivoscuola.it/content/view/full/29262;2023/2024;2;84.61538461538461
https://www.vivoscuola.it/content/view/full/29262;2023/2024;3;86.20689655172413
https://www.vivoscuola.it/content/view/full/29262;2023/2024;4;96.0
https://www.vivoscuola.it/content/view/full/29262;2024/2025;1;86.20689655172413
https://www.vivoscuola.it/content/view/full/29262;2024/2025;2;100.0
https://www.vivoscuola.it/content/view/full/29262;2024/2025;3;92.5925925925926
https://www.vivoscuola.it/content/view/full/29262;2024/2025;4;100.0
https://www.vivoscuola.it/content/view/full/29448;2022/2023;1;100.0
https://www.vivoscuola.it/content/view/full/29448;2022/2023;2;100.0
https://www.vivoscuola.it/content/view/full/29448;2022/2023;3;100.0
https://www.vivoscuola.it/content/view/full/29448;2022/2023;4;100.0
https://www.vivoscuola.it/content/view/full/29448;2022/2023;5;100.0
https://www.vivoscuola.it/content/view/full/29448;2023/2024;1;100.0
https://www.vivoscuola.it/content/view/full/29448;2023/2024;2;100.0
https://www.vivoscuola.it/content/view/full/29448;2023/2024;3;100.0
https://www.vivoscuola.it/content/view/full/29448;2023/2024;4;100.0
https://www.vivoscuola.it/content/view/full/29448;2023/2024;5;100.0
https://www.vivoscuola.it/content/view/full/29448;2024/2025;1;100.0
https://www.vivoscuola.it/content/view/full/29448;2024/2025;2;100.0
https://www.vivoscuola.it/content/view/full/29448;2024/2025;3;100.0
https://www.vivoscuola.it/content/view/full/29448;2024/2025;4;100.0
https://www.vivoscuola.it/content/view/full/29448;2024/2025;5;100.0
https://www.vivoscuola.it/content/view/full/29446;2022/2023;1;100.0
https://www.vivoscuola.it/content/view/full/29446;2022/2023;2;100.0
https://www.vivoscuola.it/content/view/full/29446;2022/2023;3;100.0
https://www.vivoscuola.it/content/view/full/29446;2022/2023;4;100.0
https://www.vivoscuola.it/content/view/full/29446;2022/2023;5;100.0
https://www.vivoscuola.it/content/view/full/29446;2023/2024;1;100.0
https://www.vivoscuola.it/content/view/full/29446;2023/2024;2;100.0
https://www.vivoscuola.it/content/view/full/29446;2023/2024;3;100.0
https://www.vivoscuola.it/content/view/full/29446;2023/2024;4;100.0
https://www.vivoscuola.it/content/view/full/29446;2023/2024;5;100.0
https://www.vivoscuola.it/content/view/full/29446;2024/2025;1;100.0
https://www.vivoscuola.it/content/view/full/29446;2024/2025;2;100.0
https://www.vivoscuola.it/content/view/full/29446;2024/2025;3;100.0
https://www.vivoscuola.it/content/view/full/29446;2024/2025;4;100.0
https://www.vivoscuola.it/content/view/full/29446;2024/2025;5;100.0
https://www.vivoscuola.it/content/view/full/29447;2022/2023;1;100.0
https://www.vivoscuola.it/content/view/full/29447;2022/2023;2;100.0
https://www.vivoscuola.it/content/view/full/29447;2022/2023;3;100.0
https://www.vivoscuola.it/content/view/full/29447;2022/2023;4;100.0
https://www.vivoscuola.it/content/view/full/29447;2022/2023;5;100.0
https://www.vivoscuola.it/content/view/full/29447;2023/2024;1;100.0
https://www.vivoscuola.it/content/view/full/29447;2023/2024;2;100.0
https://www.vivoscuola.it/content/view/full/29447;2023/2024;3;100.0
https://www.vivoscuola.it/content/view/full/29447;2023/2024;4;100.0
https://www.vivoscuola.it/content/view/full/29447;2023/2024;5;100.0
https://www.vivoscuola.it/content/view/full/29447;2024/2025;1;100.0
https://www.vivoscuola.it/content/view/full/29447;2024/2025;2;100.0
https://www.vivoscuola.it/content/view/full/29447;2024/2025;3;100.0
https://www.vivoscuola.it/content/view/full/29447;2024/2025;4;100.0
https://www.vivoscuola.it/content/view/full/29447;2024/2025;5;100.0
https://www.vivoscuola.it/content/view/full/29449;2022/2023;1;100.0
https://www.vivoscuola.it/content/view/full/29449;2022/2023;2;97.33333333333334
https://www.vivoscuola.it/content/view/full/29449;2022/2023;3;97.05882352941177
https://www.vivoscuola.it/content/view/full/29449;2023/2024;1;98.71794871794873
https://www.vivoscuola.it/content/view/full/29449;2023/2024;2;96.61016949152543
https://www.vivoscuola.it/content/view/full/29449;2023/2024;3;96.05263157894737
https://www.vivoscuola.it/content/view/full/29449;2024/2025;1;95.38461538461539
https://www.vivoscuola.it/content/view/full/29449;2024/2025;2;96.29629629629629
https://www.vivoscuola.it/content/view/full/29449;2024/2025;3;96.55172413793103
https://www.vivoscuola.it/content/view/full/29627;2022/2023;1;100.0
https://www.vivoscuola.it/content/view/full/29627;2022/2023;2;100.0
https://www.vivoscuola.it/content/view/full/29627;2022/2023;3;100.0
https://www.vivoscuola.it/content/view/full/29627;2022/2023;4;100.0
https://www.vivoscuola.it/content/view/full/29627;2022/2023;5;100.0
https://www.vivoscuola.it/content/view/full/29627;2023/2024;1;93.75
https://www.vivoscuola.it/content/view/full/29627;2023/2024;2;100.0
https://www.vivoscuola.it/content/view/full/29627;2023/2024;3;100.0
https://www.vivoscuola.it/content/view/full/29627;2023/2024;4;100.0
https://www.vivoscuola.it/content/view/full/29627;2023/2024;5;100.0
https://www.vivoscuola.it/content/view/full/29627;2024/2025;1;100.0
https://www.vivoscuola.it/content/view/full/29627;2024/2025;2;100.0
https://www.vivoscuola.it/content/view/full/29627;2024/2025;3;100.0
https://www.vivoscuola.it/content/view/full/29627;2024/2025;4;100.0
https://www.vivoscuola.it/content/view/full/29627;2024/2025;5;100.0
https://www.vivoscuola.it/content/view/full/29626;2022/2023;1;100.0
https://www.vivoscuola.it/content/view/full/29626;2022/2023;2;100.0
https://www.vivoscuola.it/content/view/full/29626;2022/2023;3;100.0
https://www.vivoscuola.it/content/view/full/29626;2022/2023;4;100.0
https://www.vivoscuola.it/content/view/full/29626;2022/2023;5;100.0
https://www.vivoscuola.it/content/view/full/29626;2023/2024;1;98.14814814814815
https://www.vivoscuola.it/content/view/full/29626;2023/2024;2;100.0
https://www.vivoscuola.it/content/view/full/29626;2023/2024;3;98.50746268656717
https://www.vivoscuola.it/content/view/full/29626;2023/2024;4;100.0
https://www.vivoscuola.it/content/view/full/29626;2023/2024;5;100.0
https://www.vivoscuola.it/content/view/full/29626;2024/2025;1;100.0
https://www.vivoscuola.it/content/view/full/29626;2024/2025;2;98.14814814814815
https://www.vivoscuola.it/content/view/full/29626;2024/2025;3;100.0
https://www.vivoscuola.it/content/view/full/29626;2024/2025;4;100.0
https://www.vivoscuola.it/content/view/full/29626;2024/2025;5;98.07692307692307
https://www.vivoscuola.it/content/view/full/29628;2022/2023;1;100.0
https://www.vivoscuola.it/content/view/full/29628;2022/2023;2;100.0
https://www.vivoscuola.it/content/view/full/29628;2022/2023;3;100.0
https://www.vivoscuola.it/content/view/full/29628;2022/2023;4;100.0
https://www.vivoscuola.it/content/view/full/29628;2022/2023;5;100.0
https://www.vivoscuola.it/content/view/full/29628;2023/2024;1;97.36842105263158
https://www.vivoscuola.it/content/view/full/29628;2023/2024;2;100.0
https://www.vivoscuola.it/content/view/full/29628;2023/2024;3;100.0
https://www.vivoscuola.it/content/view/full/29628;2023/2024;4;100.0
https://www.vivoscuola.it/content/view/full/29628;2023/2024;5;100.0
https://www.vivoscuola.it/content/view/full/29628;2024/2025;1;100.0
https://www.vivoscuola.it/content/view/full/29628;2024/2025;2;100.0
https://www.vivoscuola.it/content/view/full/29628;2024/2025;3;100.0
https://www.vivoscuola.it/content/view/full/29628;2024/2025;4;100.0
https://www.vivoscuola.it/content/view/full/29628;2024/2025;5;100.0
https://www.vivoscuola.it/content/view/full/29718;2022/2023;1;100.0
https://www.vivoscuola.it/content/view/full/29718;2022/2023;2;100.0
https://www.vivoscuola.it/content/view/full/29718;2022/2023;3;100.0
https://www.vivoscuola.it/content/view/full/29718;2022/2023;4;100.0
https://www.vivoscuola.it/content/view/full/29718;2022/2023;5;100.0
https://www.vivoscuola.it/content/view/full/29718;2023/2024;1;100.0
https://www.vivoscuola.it/content/view/full/29718;2023/2024;2;100.0
https://www.vivoscuola.it/content/view/full/29718;2023/2024;3;100.0
https://www.vivoscuola.it/content/view/full/29718;2023/2024;4;100.0
https://www.vivoscuola.it/content/view/full/29718;2023/2024;5;100.0
https://www.vivoscuola.it/content/view/full/29718;2024/2025;1;100.0
https://www.vivoscuola.it/content/view/full/29718;2024/2025;2;100.0
https://www.vivoscuola.it/content/view/full/29718;2024/2025;3;100.0
https://www.vivoscuola.it/content/view/full/29718;2024/2025;4;100.0
https://www.vivoscuola.it/content/view/full/29718;2024/2025;5;100.0
https://www.vivoscuola.it/content/view/full/29630;2022/2023;1;98.36065573770492
https://www.vivoscuola.it/content/view/full/29630;2022/2023;2;99.375
https://www.vivoscuola.it/content/view/full/29630;2022/2023;3;100.0
https://www.vivoscuola.it/content/view/full/29630;2023/2024;1;98.02631578947368
https://www.vivoscuola.it/content/view/full/29630;2023/2024;2;99.16666666666667
https://www.vivoscuola.it/content/view/full/29630;2023/2024;3;99.38271604938271
https://www.vivoscuola.it/content/view/full/29630;2024/2025;1;98.70967741935483
https://www.vivoscuola.it/content/view/full/29630;2024/2025;2;99.32885906040269
https://www.vivoscuola.it/content/view/full/29630;2024/2025;3;97.45762711864407
https://www.vivoscuola.it/content/view/full/29719;2022/2023;1;100.0
https://www.vivoscuola.it/content/view/full/29719;2022/2023;2;100.0
https://www.vivoscuola.it/content/view/full/29719;2022/2023;3;100.0
https://www.vivoscuola.it/content/view/full/29719;2022/2023;4;100.0
https://www.vivoscuola.it/content/view/full/29719;2022/2023;5;100.0
https://www.vivoscuola.it/content/view/full/29719;2023/2024;1;100.0
https://www.vivoscuola.it/content/view/full/29719;2023/2024;2;100.0
https://www.vivoscuola.it/content/view/full/29719;2023/2024;3;100.0
https://www.vivoscuola.it/content/view/full/29719;2023/2024;4;100.0
https://www.vivoscuola.it/content/view/full/29719;2023/2024;5;100.0
https://www.vivoscuola.it/content/view/full/29719;2024/2025;1;100.0
https://www.vivoscuola.it/content/view/full/29719;2024/2025;2;100.0
https://www.vivoscuola.it/content/view/full/29719;2024/2025;3;100.0
https://www.vivoscuola.it/content/view/full/29719;2024/2025;4;100.0
https://www.vivoscuola.it/content/view/full/29719;2024/2025;5;100.0
https://www.vivoscuola.it/content/view/full/29720;2022/2023;1;100.0
https://www.vivoscuola.it/content/view/full/29720;2022/2023;2;100.0
https://www.vivoscuola.it/content/view/full/29720;2022/2023;3;100.0
https://www.vivoscuola.it/content/view/full/29720;2022/2023;4;100.0
https://www.vivoscuola.it/content/view/full/29720;2022/2023;5;100.0
https://www.vivoscuola.it/content/view/full/29720;2023/2024;1;100.0
https://www.vivoscuola.it/content/view/full/29720;2023/2024;2;100.0
https://www.vivoscuola.it/content/view/full/29720;2023/2024;3;100.0
https://www.vivoscuola.it/content/view/full/29720;2023/2024;4;100.0
https://www.vivoscuola.it/content/view/full/29720;2023/2024;5;100.0
https://www.vivoscuola.it/content/view/full/29720;2024/2025;1;100.0
https://www.vivoscuola.it/content/view/full/29720;2024/2025;2;100.0
https://www.vivoscuola.it/content/view/full/29720;2024/2025;3;100.0
https://www.vivoscuola.it/content/view/full/29720;2024/2025;4;100.0
https://www.vivoscuola.it/content/view/full/29720;2024/2025;5;100.0
https://www.vivoscuola.it/content/view/full/29722;2022/2023;1;100.0
https://www.vivoscuola.it/content/view/full/29722;2022/2023;2;100.0
https://www.vivoscuola.it/content/view/full/29722;2022/2023;3;100.0
https://www.vivoscuola.it/content/view/full/29722;2022/2023;4;100.0
https://www.vivoscuola.it/content/view/full/29722;2022/2023;5;100.0
https://www.vivoscuola.it/content/view/full/29722;2023/2024;1;100.0
https://www.vivoscuola.it/content/view/full/29722;2023/2024;2;100.0
https://www.vivoscuola.it/content/view/full/29722;2023/2024;3;100.0
https://www.vivoscuola.it/content/view/full/29722;2023/2024;4;100.0
https://www.vivoscuola.it/content/view/full/29722;2023/2024;5;100.0
https://www.vivoscuola.it/content/view/full/29722;2024/2025;1;100.0
https://www.vivoscuola.it/content/view/full/29722;2024/2025;2;100.0
https://www.vivoscuola.it/content/view/full/29722;2024/2025;3;100.0
https://www.vivoscuola.it/content/view/full/29722;2024/2025;4;100.0
https://www.vivoscuola.it/content/view/full/29722;2024/2025;5;100.0
https://www.vivoscuola.it/content/view/full/29721;2022/2023;1;100.0
https://www.vivoscuola.it/content/view/full/29721;2022/2023;2;100.0
https://www.vivoscuola.it/content/view/full/29721;2022/2023;3;100.0
https://www.vivoscuola.it/content/view/full/29721;2022/2023;4;100.0
https://www.vivoscuola.it/content/view/full/29721;2022/2023;5;100.0
https://www.vivoscuola.it/content/view/full/29721;2023/2024;1;100.0
https://www.vivoscuola.it/content/view/full/29721;2023/2024;2;100.0
https://www.vivoscuola.it/content/view/full/29721;2023/2024;3;100.0
https://www.vivoscuola.it/content/view/full/29721;2023/2024;4;100.0
https://www.vivoscuola.it/content/view/full/29721;2023/2024;5;100.0
https://www.vivoscuola.it/content/view/full/29721;2024/2025;1;100.0
https://www.vivoscuola.it/content/view/full/29721;2024/2025;2;100.0
https://www.vivoscuola.it/content/view/full/29721;2024/2025;3;100.0
https://www.vivoscuola.it/content/view/full/29721;2024/2025;4;100.0
https://www.vivoscuola.it/content/view/full/29721;2024/2025;5;100.0
https://www.vivoscuola.it/content/view/full/29724;2022/2023;1;100.0
https://www.vivoscuola.it/content/view/full/29724;2022/2023;2;100.0
https://www.vivoscuola.it/content/view/full/29724;2022/2023;3;100.0
https://www.vivoscuola.it/content/view/full/29724;2022/2023;4;100.0
https://www.vivoscuola.it/content/view/full/29724;2022/2023;5;100.0
https://www.vivoscuola.it/content/view/full/29724;2023/2024;1;100.0
https://www.vivoscuola.it/content/view/full/29724;2023/2024;2;100.0
https://www.vivoscuola.it/content/view/full/29724;2023/2024;3;100.0
https://www.vivoscuola.it/content/view/full/29724;2023/2024;4;100.0
https://www.vivoscuola.it/content/view/full/29724;2023/2024;5;100.0
https://www.vivoscuola.it/content/view/full/29724;2024/2025;1;100.0
https://www.vivoscuola.it/content/view/full/29724;2024/2025;2;100.0
https://www.vivoscuola.it/content/view/full/29724;2024/2025;3;100.0
https://www.vivoscuola.it/content/view/full/29724;2024/2025;4;100.0
https://www.vivoscuola.it/content/view/full/29724;2024/2025;5;100.0
https://www.vivoscuola.it/content/view/full/29725;2022/2023;1;100.0
https://www.vivoscuola.it/content/view/full/29725;2022/2023;2;97.87234042553192
https://www.vivoscuola.it/content/view/full/29725;2022/2023;3;100.0
https://www.vivoscuola.it/content/view/full/29725;2023/2024;1;100.0
https://www.vivoscuola.it/content/view/full/29725;2023/2024;2;98.0392156862745
https://www.vivoscuola.it/content/view/full/29725;2023/2024;3;100.0
https://www.vivoscuola.it/content/view/full/29725;2024/2025;1;100.0
https://www.vivoscuola.it/content/view/full/29725;2024/2025;2;100.0
https://www.vivoscuola.it/content/view/full/29725;2024/2025;3;100.0
https://www.vivoscuola.it/content/view/full/29723;2022/2023;1;100.0
https://www.vivoscuola.it/content/view/full/29723;2022/2023;2;100.0
https://www.vivoscuola.it/content/view/full/29723;2022/2023;3;100.0
https://www.vivoscuola.it/content/view/full/29723;2022/2023;4;100.0
https://www.vivoscuola.it/content/view/full/29723;2022/2023;5;100.0
https://www.vivoscuola.it/content/view/full/29723;2023/2024;1;100.0
https://www.vivoscuola.it/content/view/full/29723;2023/2024;2;100.0
https://www.vivoscuola.it/content/view/full/29723;2023/2024;3;100.0
https://www.vivoscuola.it/content/view/full/29723;2023/2024;4;100.0
https://www.vivoscuola.it/content/view/full/29723;2023/2024;5;100.0
https://www.vivoscuola.it/content/view/full/29723;2024/2025;1;100.0
https://www.vivoscuola.it/content/view/full/29723;2024/2025;2;100.0
https://www.vivoscuola.it/content/view/full/29723;2024/2025;3;100.0
https://www.vivoscuola.it/content/view/full/29723;2024/2025;4;100.0
https://www.vivoscuola.it/content/view/full/29723;2024/2025;5;100.0
https://www.vivoscuola.it/content/view/full/29726;2022/2023;1;100.0
https://www.vivoscuola.it/content/view/full/29726;2022/2023;2;100.0
https://www.vivoscuola.it/content/view/full/29726;2022/2023;3;100.0
https://www.vivoscuola.it/content/view/full/29726;2023/2024;1;100.0
https://www.vivoscuola.it/content/view/full/29726;2023/2024;2;100.0
https://www.vivoscuola.it/content/view/full/29726;2023/2024;3;100.0
https://www.vivoscuola.it/content/view/full/29726;2024/2025;1;100.0
https://www.vivoscuola.it/content/view/full/29726;2024/2025;2;100.0
https://www.vivoscuola.it/content/view/full/29726;2024/2025;3;100.0
https://www.vivoscuola.it/content/view/full/29727;2022/2023;1;97.14285714285714
https://www.vivoscuola.it/content/view/full/29727;2022/2023;2;100.0
https://www.vivoscuola.it/content/view/full/29727;2022/2023;3;100.0
https://www.vivoscuola.it/content/view/full/29727;2023/2024;1;100.0
https://www.vivoscuola.it/content/view/full/29727;2023/2024;2;100.0
https://www.vivoscuola.it/content/view/full/29727;2023/2024;3;100.0
https://www.vivoscuola.it/content/view/full/29727;2024/2025;1;100.0
https://www.vivoscuola.it/content/view/full/29727;2024/2025;2;100.0
https://www.vivoscuola.it/content/view/full/29727;2024/2025;3;100.0
https://www.vivoscuola.it/content/view/full/29622;2022/2023;1;100.0
https://www.vivoscuola.it/content/view/full/29622;2022/2023;2;100.0
https://www.vivoscuola.it/content/view/full/29622;2022/2023;3;100.0
https://www.vivoscuola.it/content/view/full/29622;2022/2023;4;100.0
https://www.vivoscuola.it/content/view/full/29622;2022/2023;5;100.0
https://www.vivoscuola.it/content/view/full/29622;2023/2024;1;100.0
https://www.vivoscuola.it/content/view/full/29622;2023/2024;2;100.0
https://www.vivoscuola.it/content/view/full/29622;2023/2024;3;100.0
https://www.vivoscuola.it/content/view/full/29622;2023/2024;4;100.0
https://www.vivoscuola.it/content/view/full/29622;2023/2024;5;100.0
https://www.vivoscuola.it/content/view/full/29622;2024/2025;1;100.0
https://www.vivoscuola.it/content/view/full/29622;2024/2025;2;100.0
https://www.vivoscuola.it/content/view/full/29622;2024/2025;3;100.0
https://www.vivoscuola.it/content/view/full/29622;2024/2025;4;100.0
https://www.vivoscuola.it/content/view/full/29622;2024/2025;5;100.0
https://www.vivoscuola.it/content/view/full/29621;2022/2023;1;100.0
https://www.vivoscuola.it/content/view/full/29621;2022/2023;2;100.0
https://www.vivoscuola.it/content/view/full/29621;2022/2023;3;100.0
https://www.vivoscuola.it/content/view/full/29621;2022/2023;4;100.0
https://www.vivoscuola.it/content/view/full/29621;2022/2023;5;100.0
