vivoscuola institute link;name;school link
https://www.vivoscuola.it/content/view/full/29561;"scuola secondaria di primo grado ""g. prati"" ponte arche";https://www.vivoscuola.it/content/view/full/29567
https://www.vivoscuola.it/content/view/full/29941;scuola dell'infanzia di bondone;https://www.vivoscuola.it/content/view/full/29942
https://www.vivoscuola.it/content/view/full/30057;scuola dell'infanzia di mori;https://www.vivoscuola.it/content/view/full/30058
https://www.vivoscuola.it/content/view/full/30101;"scuola dell'infanzia di riva  ""giardino""";https://www.vivoscuola.it/content/view/full/30102
https://www.vivoscuola.it/content/view/full/30217;scuola dell'infanzia di villa lagarina;https://www.vivoscuola.it/content/view/full/30218
https://www.vivoscuola.it/content/view/full/30015;"scuola dell'infanzia di lavis  ""madre maddalena di canossa odv""";https://www.vivoscuola.it/content/view/full/30016
https://www.vivoscuola.it/content/view/full/29893;liceo delle scienze umane;https://www.vivoscuola.it/content/view/full/29894
https://www.vivoscuola.it/content/view/full/29893;liceo delle scienze umane opzione economico sociale;https://www.vivoscuola.it/content/view/full/29895
https://www.vivoscuola.it/content/view/full/29255;capes - settore servizi;https://www.vivoscuola.it/content/view/full/170194
https://www.vivoscuola.it/content/view/full/29255;settore servizi;https://www.vivoscuola.it/content/view/full/29256
https://www.vivoscuola.it/content/view/full/29445;"scuola primaria  ""abramo andreatta"" bedollo";https://www.vivoscuola.it/content/view/full/29446
https://www.vivoscuola.it/content/view/full/29445;"scuola primaria ""g. dallafior"" baselga di pine'";https://www.vivoscuola.it/content/view/full/29447
https://www.vivoscuola.it/content/view/full/29445;"scuola primaria ""g. verdi"" miola baselga di pine'";https://www.vivoscuola.it/content/view/full/29448
https://www.vivoscuola.it/content/view/full/29445;"scuola secondaria di primo grado ""don giuseppe tarter""baselga di pine'";https://www.vivoscuola.it/content/view/full/29449
https://www.vivoscuola.it/content/view/full/29991;"scuola dell'infanzia di daone ""asilo infantile di daone odv""";https://www.vivoscuola.it/content/view/full/29992
https://www.vivoscuola.it/content/view/full/29981;scuola dell'infanzia di condino;https://www.vivoscuola.it/content/view/full/29982
https://www.vivoscuola.it/content/view/full/29409;capes - settore agricoltura e ambiente;https://www.vivoscuola.it/content/view/full/170206
https://www.vivoscuola.it/content/view/full/29409;istituto tecnico per il settore tecnologico;https://www.vivoscuola.it/content/view/full/29410
https://www.vivoscuola.it/content/view/full/29409;settore agricoltura e ambiente;https://www.vivoscuola.it/content/view/full/29411
https://www.vivoscuola.it/content/view/full/29935;scuola dell'infanzia di avio;https://www.vivoscuola.it/content/view/full/29936
https://www.vivoscuola.it/content/view/full/30163;scuola dell'infanzia di telve;https://www.vivoscuola.it/content/view/full/30164
https://www.vivoscuola.it/content/view/full/30113;"scuola dell'infanzia di roncone  ""mario amistadi sciavina odv""";https://www.vivoscuola.it/content/view/full/30114
https://www.vivoscuola.it/content/view/full/29241;"scuola primaria ""la vela"" rovereto";https://www.vivoscuola.it/content/view/full/29242
https://www.vivoscuola.it/content/view/full/29241;"scuola secondaria di primo grado ""la vela"" rovereto";https://www.vivoscuola.it/content/view/full/29243
https://www.vivoscuola.it/content/view/full/29947;scuola dell'infanzia di brentonico;https://www.vivoscuola.it/content/view/full/29948
https://www.vivoscuola.it/content/view/full/29282;capes - settore servizi;https://www.vivoscuola.it/content/view/full/170205
https://www.vivoscuola.it/content/view/full/29282;settore servizi;https://www.vivoscuola.it/content/view/full/29283
https://www.vivoscuola.it/content/view/full/29282;settore servizi serale;https://www.vivoscuola.it/content/view/full/29284
https://www.vivoscuola.it/content/view/full/29502;"scuola primaria ""c. corradi"" novaledo";https://www.vivoscuola.it/content/view/full/29503
https://www.vivoscuola.it/content/view/full/29502;"scuola primaria ""p. martinelli"" roncegno terme";https://www.vivoscuola.it/content/view/full/29504
https://www.vivoscuola.it/content/view/full/29502;"scuola primaria ""t. v. gozzer"" castelnuovo";https://www.vivoscuola.it/content/view/full/29505
https://www.vivoscuola.it/content/view/full/29502;scuola primaria marter;https://www.vivoscuola.it/content/view/full/29506
https://www.vivoscuola.it/content/view/full/29502;scuola primaria telve;https://www.vivoscuola.it/content/view/full/29507
https://www.vivoscuola.it/content/view/full/29502;scuola primaria telve di sopra;https://www.vivoscuola.it/content/view/full/29508
https://www.vivoscuola.it/content/view/full/29502;"scuola secondaria di primo grado ""don l. milani"" telve";https://www.vivoscuola.it/content/view/full/29509
https://www.vivoscuola.it/content/view/full/29502;"scuola secondaria di primo grado ""m. pola"" roncegno terme";https://www.vivoscuola.it/content/view/full/29510
https://www.vivoscuola.it/content/view/full/29502;scuola primaria ronchi valsugana;https://www.vivoscuola.it/content/view/full/65578
https://www.vivoscuola.it/content/view/full/30021;scuola dell'infanzia di lona;https://www.vivoscuola.it/content/view/full/30022
https://www.vivoscuola.it/content/view/full/30063;scuola dell'infanzia di nomi;https://www.vivoscuola.it/content/view/full/30064
https://www.vivoscuola.it/content/view/full/29573;"scuola primaria ""a. frank"" zambana";https://www.vivoscuola.it/content/view/full/29574
https://www.vivoscuola.it/content/view/full/29573;"scuola primaria ""don g. grazioli"" lavis";https://www.vivoscuola.it/content/view/full/29575
https://www.vivoscuola.it/content/view/full/29573;scuola primaria pressano lavis;https://www.vivoscuola.it/content/view/full/29576
https://www.vivoscuola.it/content/view/full/29573;"scuola secondaria di primo grado ""a. stainer"" lavis";https://www.vivoscuola.it/content/view/full/29577
https://www.vivoscuola.it/content/view/full/30039;scuola dell'infanzia di mechel;https://www.vivoscuola.it/content/view/full/30040
https://www.vivoscuola.it/content/view/full/29929;scuola dell'infanzia di aldeno;https://www.vivoscuola.it/content/view/full/29930
https://www.vivoscuola.it/content/view/full/29530;istituto tecnico per il settore economico;https://www.vivoscuola.it/content/view/full/29531
https://www.vivoscuola.it/content/view/full/29530;istituto tecnico per il settore tecnologico;https://www.vivoscuola.it/content/view/full/29532
https://www.vivoscuola.it/content/view/full/29530;liceo scientifico opzione scienze applicate;https://www.vivoscuola.it/content/view/full/29534
https://www.vivoscuola.it/content/view/full/29530;"scuola primaria ""b. zanetel"" s.martino di castrozza";https://www.vivoscuola.it/content/view/full/29535
https://www.vivoscuola.it/content/view/full/29530;"scuola primaria ""card. j. bernardin"" tonadico";https://www.vivoscuola.it/content/view/full/29536
https://www.vivoscuola.it/content/view/full/29530;"scuola primaria ""f. loss"" canal san bovo";https://www.vivoscuola.it/content/view/full/29537
https://www.vivoscuola.it/content/view/full/29530;scuola primaria mezzano;https://www.vivoscuola.it/content/view/full/29538
https://www.vivoscuola.it/content/view/full/29530;"scuola secondaria di primo grado ""l. negrelli""  - fiera di primiero";https://www.vivoscuola.it/content/view/full/29539
https://www.vivoscuola.it/content/view/full/29530;scuola secondaria di primo grado canal san bovo;https://www.vivoscuola.it/content/view/full/29540
https://www.vivoscuola.it/content/view/full/141891;"scuola dell'infanzia di serso ""don ochner odv""";https://www.vivoscuola.it/content/view/full/141892
https://www.vivoscuola.it/content/view/full/30105;"scuola dell'infanzia di riva del garda  ""s. alessandro""";https://www.vivoscuola.it/content/view/full/30106
https://www.vivoscuola.it/content/view/full/30045;scuola dell'infanzia di mezzolombardo;https://www.vivoscuola.it/content/view/full/30046
https://www.vivoscuola.it/content/view/full/30175;scuola dell'infanzia di torcegno odv;https://www.vivoscuola.it/content/view/full/30176
https://www.vivoscuola.it/content/view/full/30151;scuola dell'infanzia di spormaggiore;https://www.vivoscuola.it/content/view/full/30152
https://www.vivoscuola.it/content/view/full/29801;educazione per adulti relativa al primo ciclo;https://www.vivoscuola.it/content/view/full/29802
https://www.vivoscuola.it/content/view/full/29801;istituto tecnico per il settore economico;https://www.vivoscuola.it/content/view/full/29803
https://www.vivoscuola.it/content/view/full/29801;istituto tecnico per il settore economico serale;https://www.vivoscuola.it/content/view/full/29804
https://www.vivoscuola.it/content/view/full/29801;istituto tecnico per il settore tecnologico;https://www.vivoscuola.it/content/view/full/29805
https://www.vivoscuola.it/content/view/full/29801;liceo delle scienze umane opzione economico sociale;https://www.vivoscuola.it/content/view/full/29806
https://www.vivoscuola.it/content/view/full/29801;liceo scientifico;https://www.vivoscuola.it/content/view/full/29807
https://www.vivoscuola.it/content/view/full/29801;liceo scientifico opzione scienze applicate;https://www.vivoscuola.it/content/view/full/29808
https://www.vivoscuola.it/content/view/full/29801;liceo del made in italy;https://www.vivoscuola.it/content/view/full/439666
https://www.vivoscuola.it/content/view/full/29886;liceo classico;https://www.vivoscuola.it/content/view/full/29887
https://www.vivoscuola.it/content/view/full/29886;liceo delle scienze umane;https://www.vivoscuola.it/content/view/full/29888
https://www.vivoscuola.it/content/view/full/29886;liceo delle scienze umane opzione economico sociale;https://www.vivoscuola.it/content/view/full/29889
https://www.vivoscuola.it/content/view/full/29886;liceo linguistico;https://www.vivoscuola.it/content/view/full/29890
https://www.vivoscuola.it/content/view/full/29886;liceo scientifico;https://www.vivoscuola.it/content/view/full/29891
https://www.vivoscuola.it/content/view/full/29886;liceo scientifico opzione scienze applicate;https://www.vivoscuola.it/content/view/full/29892
https://www.vivoscuola.it/content/view/full/29886;liceo del made in italy;https://www.vivoscuola.it/content/view/full/439668
https://www.vivoscuola.it/content/view/full/30027;scuola dell'infanzia di malè;https://www.vivoscuola.it/content/view/full/30028
